Open Time,BTCUSDT_Close,BTCUSDT_Volume,ETHUSDT_Close,ETHUSDT_Volume,XRPUSDT_Close,XRPUSDT_Volume,SOLUSDT_Close,SOLUSDT_Volume,BNBUSDT_Close,BNBUSDT_Volume,USDCUSDT_Close,USDCUSDT_Volume,DOGEUSDT_Close,DOGEUSDT_Volume,ADAUSDT_Close,ADAUSDT_Volume,TRXUSDT_Close,TRXUSDT_Volume,LINKUSDT_Close,LINKUSDT_Volume,AVAXUSDT_Close,AVAXUSDT_Volume,SUIUSDT_Close,SUIUSDT_Volume,XLMUSDT_Close,XLMUSDT_Volume,TONUSDT_Close,TONUSDT_Volume,SHIBUSDT_Close,SHIBUSDT_Volume,LTCUSDT_Close,LTCUSDT_Volume,HBARUSDT_Close,HBARUSDT_Volume,DOTUSDT_Close,DOTUSDT_Volume,BCHUSDT_Close,BCHUSDT_Volume,OMUSDT_Close,OMUSDT_Volume,UNIUSDT_Close,UNIUSDT_Volume,PEPEUSDT_Close,PEPEUSDT_Volume,NEARUSDT_Close,NEARUSDT_Volume,AAVEUSDT_Close,AAVEUSDT_Volume,ICPUSDT_Close,ICPUSDT_Volume,APTUSDT_Close,APTUSDT_Volume,TAOUSDT_Close,TAOUSDT_Volume,TRUMPUSDT_Close,TRUMPUSDT_Volume,ETCUSDT_Close,ETCUSDT_Volume,VETUSDT_Close,VETUSDT_Volume,POLUSDT_Close,POLUSDT_Volume,ALGOUSDT_Close,ALGOUSDT_Volume,RENDERUSDT_Close,RENDERUSDT_Volume,JUPUSDT_Close,JUPUSDT_Volume,FILUSDT_Close,FILUSDT_Volume,ARBUSDT_Close,ARBUSDT_Volume,FDUSDUSDT_Close,FDUSDUSDT_Volume
2023-12-31,42283.58,23585.91603,2281.87,222175.8779,0.6156,160978768.0,101.72,3821990.67,311.8,667097.557,1.0003,252050656.0,0.08955,385427628.0,0.594,104191519.8,0.10764,285832127.2,14.941,3495890.27,38.55,2208181.77,0.7752,44887190.7,0.129,69558211.0,,,1.036e-05,1638144850711.0,72.83,403057.357,0.0859,119801586.0,8.202,6738987.99,259.7,119553.935,0.05825,165388415.0,7.222,2415081.67,1.3e-06,10194272906826.0,3.65,15864655.7,108.69,260625.03,13.286,25661980.37,9.3869,1959543.31,,,,,21.92,859079.84,0.03432,297429884.7,,,0.2229,40402340.0,,,,,6.92,35965684.19,1.5612,107499114.4,0.9985,323603575.0
2024-01-01,44179.55,27174.29903,2352.04,216702.6914,0.6294,165869400.0,109.91,4403310.37,313.5,619455.158,0.9999,252282813.0,0.09199,506560988.0,0.6232,91021386.4,0.10772,219601099.4,15.548,3173937.89,41.94,2734126.31,0.8438,49861871.3,0.132,46557489.0,,,1.068e-05,1912387996323.0,74.72,308376.95,0.0915,148342287.0,8.595,5268802.23,267.8,99997.894,0.0572,37212689.0,7.6,1945826.63,1.41e-06,10865164027922.0,3.794,13962506.3,116.17,144362.947,12.936,8564412.71,9.9369,2014329.92,,,,,22.5,776157.61,0.03655,313912947.5,,,0.2387,41149558.0,,,,,7.569,39540183.47,1.7345,99385810.9,0.9999,331104409.0
2024-01-02,44946.91,65146.40661,2355.34,458041.6642,0.6246,371069494.0,106.73,7831366.05,312.2,937764.737,0.9997,555518698.0,0.0911,881934936.0,0.605,160535672.8,0.10834,369857145.1,15.166,5675020.93,40.61,3642001.26,0.9062,84656192.4,0.1291,83796689.0,,,1.056e-05,4111956270583.0,72.97,608280.863,0.097,479704719.0,8.411,6792266.31,257.1,119838.559,0.06126,53495764.0,7.175,2848688.7,1.34e-06,15137462107836.0,3.923,52454346.3,110.28,245841.15,13.967,11817144.19,10.2556,3906226.02,,,,,21.97,1244851.02,0.03499,323146126.9,,,0.2268,72793088.0,,,,,7.174,25450385.47,1.7701,136280613.7,0.9987,790446129.0
2024-01-03,42845.23,81194.55173,2209.72,798729.4869,0.5823,1063513320.0,98.52,12221060.38,315.8,2132158.122,0.9995,765569573.0,0.08201,1959750401.0,0.5569,319806612.8,0.10675,653375226.0,14.148,10147635.17,36.8,6289630.67,0.8437,117518664.7,0.1205,178737979.0,,,9.57e-06,8809791876169.0,65.24,1513212.297,0.0883,461087701.0,7.626,14473959.94,234.0,214279.411,0.05856,163617668.0,6.433,6237233.92,1.18e-06,42632450755684.0,3.771,38638209.3,102.66,337085.699,14.398,20053358.52,9.0578,6964685.65,,,,,20.03,2589156.63,0.03209,768882867.6,,,0.2047,139477355.0,,,,,6.288,33656144.32,1.9137,407868649.1,0.9992,1021895639.0
2024-01-04,44151.1,48038.06334,2267.11,448844.055,0.5868,384638363.0,104.91,7235482.95,323.7,1133774.957,0.9991,520433018.0,0.08401,1144911613.0,0.5699,149952088.0,0.10696,365657572.7,14.526,4365827.16,38.72,3541865.71,0.8535,66211263.3,0.1216,70329544.0,,,9.99e-06,4382945722418.0,66.41,728924.878,0.0879,176766408.0,7.879,7500909.27,239.5,75102.078,0.06334,52257654.0,6.53,2240246.85,1.25e-06,19187742692945.0,3.91,23129680.8,103.77,142988.985,13.864,7576533.63,10.3176,11626780.83,,,,,20.47,982813.45,0.03274,342201139.5,,,0.2073,59201132.0,,,,,6.495,13938335.06,2.004,216311622.8,1.0008,889300960.0
2024-01-05,44145.11,48075.25327,2268.78,405568.0006,0.5757,383229345.0,99.94,6703567.21,317.5,1157056.276,0.9993,573666756.0,0.08267,1109914047.0,0.5414,152848545.9,0.10438,361639139.0,14.091,6076419.59,36.46,3385914.09,0.8999,103603153.7,0.1191,99231748.0,,,9.81e-06,4406315565247.0,66.0,659391.057,0.0847,171300063.0,7.45,7631254.61,239.3,95347.423,0.06383,309504062.0,6.434,2493708.19,1.19e-06,19133671718947.0,3.552,16442583.3,102.94,167063.537,13.306,5777023.18,9.6409,8825894.67,,,,,20.13,1012946.29,0.03114,356777895.9,,,0.1965,60260316.0,,,,,6.153,12942395.83,1.952,151342235.8,1.0007,907432660.0
2024-01-06,43968.32,17835.06144,2240.78,194067.8656,0.5679,166749051.0,93.77,5151478.03,307.5,909358.183,0.9995,246578404.0,0.08058,979471694.0,0.5227,120959496.4,0.10387,260125323.2,13.436,3565461.87,34.61,2367153.87,0.8316,107795140.0,0.12,50684749.0,,,9.61e-06,2321621338265.0,65.64,404291.404,0.0795,118551221.0,7.133,4644445.49,236.1,69369.673,0.06863,67080684.0,6.308,1721820.18,1.15e-06,15188698172548.0,3.479,22677929.8,99.43,93242.439,12.007,4769425.13,9.048,4508313.84,,,,,19.88,810394.26,0.02978,301768024.2,,,0.1897,42459449.0,,,,,5.894,10591101.57,1.7519,120847304.1,1.0006,320333827.0
2024-01-07,43929.02,23023.8508,2221.42,207138.6927,0.5515,226717559.0,89.44,5547334.15,302.4,498367.089,0.9994,219508136.0,0.07824,927733107.0,0.4945,111767718.9,0.1028,188093257.6,13.151,3045099.87,33.64,2727132.92,0.8002,58673033.6,0.1152,53027179.0,,,9.02e-06,3333253542409.0,64.27,357443.918,0.0752,141088184.0,6.899,4713975.33,232.5,59334.144,0.0617,29457770.0,6.004,1373058.26,1.12e-06,11398538263125.0,3.215,12829779.7,94.94,65520.413,11.276,4824623.86,8.4746,4092022.75,,,,,19.27,535005.49,0.02867,335124392.2,,,0.1782,35362478.0,,,,,5.623,8813249.85,1.7218,109500720.6,0.9994,393883322.0
2024-01-08,46951.04,72814.57589,2330.44,539407.5547,0.5776,520587965.0,97.88,9677497.13,303.7,984590.842,0.9992,608902582.0,0.0813,1392075761.0,0.5412,216099815.2,0.1042,380877511.5,14.139,6343630.56,36.08,5416852.99,0.8599,101693897.9,0.1195,132765445.0,,,9.58e-06,6170976069743.0,67.73,923906.453,0.0814,271712497.0,7.483,8524497.42,253.9,177168.555,0.06849,173571466.0,6.24,2939688.96,1.19e-06,20121379278908.0,3.416,26868001.9,99.0,184206.479,13.712,11339418.33,8.808,5127476.4,,,,,20.32,1418556.08,0.03114,1124970538.2,,,0.1949,119233123.0,,,,,5.856,17487671.51,1.8213,173353349.9,0.9979,860944414.0
2024-01-09,46110.0,69927.66617,2344.29,551454.9931,0.5669,454568370.0,99.36,8574930.67,301.1,1401490.155,0.9998,637994221.0,0.07923,2205553399.0,0.5124,168923575.1,0.10277,356089853.7,13.716,6089402.93,34.65,4305952.25,0.7983,68032703.8,0.1165,98815867.0,,,9.67e-06,9003914278168.0,66.99,812582.618,0.0775,205449375.0,7.129,6989170.94,244.8,146402.993,0.06886,58031574.0,6.011,3192609.82,1.2e-06,18025125522094.0,3.222,24410549.9,96.46,143617.623,12.742,8166510.23,8.2828,4563382.97,,,,,21.22,2198797.4,0.03001,468414439.1,,,0.1857,84764998.0,,,,,5.491,12187825.7,1.8438,148642270.6,0.9984,984360834.0
2024-01-10,46653.99,89911.41203,2584.38,1038388.666,0.6008,565711997.0,102.0,8634280.07,305.8,1032565.477,0.9997,738939106.0,0.08307,1240032433.0,0.566,279571914.5,0.10524,373902317.1,15.072,6108662.9,38.53,4360929.64,0.842,67551369.3,0.1208,114862149.0,,,9.98e-06,6113614569122.0,70.1,852014.198,0.0834,243077260.0,7.991,9967541.16,254.7,123823.464,0.06803,68320355.0,6.568,3830777.16,1.33e-06,52343219374280.0,3.603,22822968.5,107.08,296386.212,13.899,6753514.46,8.8857,5258256.73,,,,,26.41,4755600.14,0.03268,502599256.8,,,0.1994,71780234.0,,,,,5.942,12197476.38,2.2281,273863600.1,0.9985,1105452372.0
2024-01-11,46339.16,87470.3296,2618.01,838712.2577,0.6019,513518254.0,99.9,8986682.95,308.2,1179601.543,1.0,1187786032.0,0.08456,1520441570.0,0.582,287865723.4,0.10619,437379148.6,15.022,5971021.52,39.29,5071643.06,1.0927,230058893.7,0.1234,116053239.0,,,1.015e-05,7122525106149.0,71.88,1211539.098,0.0842,213585335.0,8.148,12836225.08,276.1,291913.79,0.06801,32411711.0,6.819,4026266.3,1.37e-06,49633550687609.0,3.612,27635964.0,109.63,350714.931,13.088,6242468.5,9.4469,6679666.2,,,,,29.62,12311643.16,0.03305,499992741.2,,,0.2026,74828231.0,,,,,6.459,19328146.74,2.2587,194013619.6,0.9983,1215339846.0
2024-01-12,42782.73,86327.93707,2522.54,887457.7627,0.5699,462016509.0,92.12,6462190.24,296.6,1003340.774,1.0004,910554726.0,0.08007,1117173897.0,0.5476,158309249.6,0.10684,437300612.6,14.151,5199803.58,35.93,3189656.48,1.1685,227509398.0,0.119,96748350.0,,,9.64e-06,4576377252168.0,72.97,1734006.087,0.0801,231431053.0,7.567,8688542.18,259.3,322116.121,0.06588,25126712.0,6.579,3854376.29,1.24e-06,36965360452190.0,3.458,20632952.7,103.0,198988.312,12.232,4567803.92,9.0167,7492137.13,,,,,29.01,7119934.36,0.03082,427993076.9,,,0.1866,56331107.0,,,,,5.973,14196554.55,2.2032,178598754.0,0.9983,1088128164.0
2024-01-13,42847.99,36118.47464,2578.19,422061.232,0.5747,144723019.0,95.85,4054010.92,302.2,436784.239,1.0002,301119536.0,0.08092,451114051.0,0.5491,73966558.1,0.11424,1079283467.4,14.345,2403223.09,36.49,1741500.31,1.2895,190351346.8,0.1201,33377654.0,,,9.88e-06,2528568819377.0,71.98,629910.67,0.0811,128048984.0,7.617,4481440.54,254.1,133675.524,0.06684,17601426.0,6.632,1740642.72,1.25e-06,14550151661601.0,3.404,9473850.9,106.0,90475.521,12.918,4389447.06,10.004,9421682.26,,,,,28.59,2705719.46,0.03101,179040281.1,,,0.1892,29958259.0,,,,,6.029,6736145.47,2.1762,84836301.6,0.9986,498508457.0
2024-01-14,41732.35,28228.40894,2472.87,306207.7463,0.5763,188471401.0,93.81,5767904.66,299.5,393054.947,1.0007,254812474.0,0.08003,923333159.0,0.5251,74139564.7,0.11121,525359325.3,14.755,6981289.71,35.29,2179493.62,1.2506,96303379.3,0.1181,42025326.0,,,9.58e-06,2246828489926.0,69.78,482807.612,0.0771,98553896.0,7.319,3486216.3,245.7,81778.381,0.06545,15917350.0,6.319,1150756.29,1.19e-06,12382921624014.0,3.307,10560449.0,99.42,76594.844,12.598,5643316.6,9.6752,5661815.32,,,,,26.49,2064813.21,0.02936,236195054.3,,,0.1837,29015824.0,,,,,5.814,10285383.29,2.0302,63416367.3,0.9986,418679575.0
2024-01-15,42511.1,40269.89303,2511.78,315247.8819,0.5757,267118552.0,94.36,3605978.31,317.5,1704540.89,1.0006,492332714.0,0.08108,423589779.0,0.5276,63585526.0,0.10865,531867682.7,15.185,7120605.92,35.61,1568139.13,1.3716,138216376.7,0.1182,42162408.0,,,9.54e-06,2260903688042.0,69.13,386493.938,0.0777,114772161.0,7.509,4209668.41,250.2,68857.593,0.06622,21276468.0,6.671,2457251.33,1.21e-06,8345003521501.0,3.306,9838499.5,101.8,90527.49,12.888,3138091.79,9.5099,6910020.64,,,,,26.74,2051525.74,0.03023,195621543.5,,,0.1884,28680288.0,,,,,5.925,6556963.12,2.11,71439120.2,1.0033,1468165396.0
2024-01-16,43137.95,45045.74589,2587.4,381077.6247,0.5757,250036650.0,97.61,3768288.08,315.2,951149.445,1.0003,676279851.0,0.08134,582449257.0,0.5356,74354014.5,0.10807,378913601.5,15.271,3995089.65,35.57,1813027.08,1.2704,82880388.4,0.1185,40570390.0,,,9.67e-06,2210699475155.0,69.44,461916.829,0.0806,160005081.0,7.493,4432209.01,251.2,65919.31,0.07397,93190505.0,6.825,2087549.53,1.24e-06,12396493099902.0,3.24,11616425.6,103.59,254677.234,12.685,3298506.69,9.4361,3872299.38,,,,,27.29,2061251.2,0.0305,227649940.4,,,0.1959,52262515.0,,,,,5.857,6644940.19,2.1509,77252955.6,1.0018,1123651602.0
2024-01-17,42776.1,33266.21388,2530.19,366281.3477,0.5685,229435711.0,102.1,6932306.54,309.4,1071343.496,1.001,599300609.0,0.08059,478700611.0,0.5282,63933793.0,0.10838,245058284.5,15.761,8906227.12,36.06,2106057.31,1.2933,87158187.3,0.1188,43426418.0,,,9.53e-06,2449365419148.0,69.46,382828.255,0.0789,143627244.0,7.35,4237892.42,244.2,108380.047,0.06954,55145870.0,6.77,1800287.65,1.21e-06,13866034763263.0,3.308,12408276.7,101.38,101846.578,12.174,2397744.58,9.3359,2868996.36,,,,,26.18,1402524.42,0.0301,198316064.3,,,0.1911,33111125.0,,,,,5.79,6909429.99,2.0383,58380871.4,1.002,998658893.0
2024-01-18,41327.5,43907.51641,2470.81,452090.1074,0.552,286860737.0,94.4,6216673.0,313.0,921121.889,1.001,623517223.0,0.07808,621337144.0,0.5026,92941269.5,0.10813,349816292.3,14.658,6730412.48,33.59,2528256.1,1.1586,102146734.8,0.1143,45637324.0,,,9.21e-06,3301395985827.0,68.11,742990.258,0.0753,157644894.0,7.017,6630266.6,237.7,71104.092,0.06723,24600391.0,6.32,1844838.93,1.14e-06,14651063214144.0,3.083,13843276.9,96.89,103546.506,11.485,3604810.01,8.7189,3831398.85,,,,,24.46,2255354.85,0.02853,264854234.7,,,0.179,37318382.0,,,,,5.616,10267925.47,1.8918,82038808.9,1.0041,973256848.0
2024-01-19,41659.03,48342.74559,2492.0,424209.0029,0.5443,412467369.0,93.62,6357442.75,314.7,835724.4,1.0009,620479313.0,0.07857,766708753.0,0.5044,119926942.0,0.1105,382116292.7,16.118,9958120.37,32.73,2406347.38,1.1659,90967523.9,0.1139,57857095.0,,,9.31e-06,3880840285958.0,71.29,647355.327,0.0755,211911928.0,6.894,6152238.35,236.8,76209.816,0.06845,21791937.0,6.357,1692365.44,1.14e-06,12107430475847.0,3.01,14531330.7,97.07,136203.699,11.213,4937288.79,8.5855,3233207.36,,,,,25.33,2427739.85,0.02859,271698933.7,,,0.1732,56468909.0,,,,,5.48,9145354.96,1.8564,87125104.9,1.0037,992315315.0
2024-01-20,41696.04,15923.99493,2472.01,136620.9577,0.5534,190027866.0,92.88,2799385.87,317.2,326090.187,1.0007,209183812.0,0.08777,1655077344.0,0.516,79444228.6,0.11006,184816070.9,15.781,8343648.47,32.89,1224130.01,1.1024,61866223.8,0.1155,28210548.0,,,9.68e-06,3129666689656.0,71.36,614429.987,0.0764,80591979.0,6.913,3231059.21,239.1,27061.285,0.07302,38806847.0,6.497,1720275.46,1.17e-06,10269148882077.0,2.967,6520578.8,97.43,53713.702,11.439,2491737.68,8.5718,1345709.8,,,,,24.72,1792087.04,0.02851,110658089.9,,,0.1721,32716566.0,,,,,5.513,4062210.41,1.8169,47701803.2,1.0025,437818871.0
2024-01-21,41580.33,11730.16301,2457.05,122572.1687,0.5464,115018674.0,91.09,2013751.83,318.6,359764.313,1.0006,220248228.0,0.08546,2294800965.0,0.5032,54007901.7,0.10895,215015565.2,15.396,3466755.98,32.54,1038127.76,1.0613,46336048.2,0.1156,28677550.0,,,9.35e-06,2289811799583.0,71.75,311753.373,0.0755,87502380.0,6.817,2659737.77,236.9,31640.023,0.10285,505581928.0,6.377,605092.04,1.13e-06,6201358247669.0,2.922,6240181.9,96.49,56765.921,11.107,1241838.96,8.4456,1214105.42,,,,,24.51,1056840.25,0.02797,97719220.9,,,0.1701,33995701.0,,,,,5.362,4025052.54,1.8162,51377041.9,1.0016,209144788.0
2024-01-22,39568.02,55426.19911,2314.2,526337.6492,0.5275,340622198.0,83.84,7065444.82,305.9,704437.647,1.0012,640832826.0,0.08057,1591848689.0,0.4786,143854450.0,0.10931,336477095.4,14.598,8999991.39,29.53,3467720.04,1.0739,101333899.6,0.1127,57975328.0,,,8.93e-06,3692002899345.0,67.36,770518.903,0.0713,206112756.0,6.341,8335532.94,235.7,135875.313,0.10198,475201664.0,6.048,1489236.84,1.06e-06,12612945843908.0,2.649,19322124.2,91.73,114897.175,10.476,3097771.06,8.0498,2604234.87,,,,,22.95,2313489.86,0.02612,285534317.7,,,0.1613,44220986.0,,,,,5.046,9827646.72,1.6888,105498347.3,1.0015,1031925021.0
2024-01-23,39897.6,57956.63351,2242.6,700105.3314,0.5183,468522571.0,84.35,8284305.33,298.8,928195.378,1.0008,612553534.0,0.07821,1285716152.0,0.4773,179364936.7,0.10722,415753759.6,14.3,7634724.2,30.63,4731522.21,1.1859,215824409.2,0.1116,74613928.0,,,8.83e-06,2867620135773.0,65.5,701502.871,0.0706,216091697.0,6.361,7491685.08,229.6,112117.565,0.08846,124876945.0,5.842,2509513.0,1.04e-06,17556728438547.0,2.65,19354608.3,89.66,163084.326,10.484,4145521.01,8.74,6642741.02,,,,,23.13,1972965.02,0.02661,499723020.0,,,0.1601,59635736.0,,,,,4.893,11002966.09,1.6902,125916792.7,0.9998,1143999681.0
2024-01-24,40084.88,39293.82861,2235.02,359851.1496,0.5181,256315507.0,88.77,6058894.15,293.1,802312.815,1.0005,511836463.0,0.07904,688387053.0,0.4765,94074417.5,0.10882,250668079.7,14.243,4902671.9,31.2,3391798.91,1.2926,130547364.9,0.1126,52669133.0,,,8.9e-06,1588436350640.0,66.13,385420.813,0.0722,125116535.0,6.462,4831265.54,236.3,70102.531,0.08042,68030423.0,5.866,1317945.9,1.04e-06,11825052663079.0,2.68,18354173.7,89.95,67259.588,11.529,3952217.95,8.5743,3838791.0,,,,,23.0,1204053.02,0.02715,237705853.9,,,0.1634,25619952.0,,,,,5.01,6548329.63,1.7376,87139909.9,0.9985,872638343.0
2024-01-25,39961.09,31022.11853,2218.64,330426.6061,0.5138,251423038.0,86.91,4002698.2,292.1,1004156.719,1.0005,443972377.0,0.07795,487927595.0,0.4666,85672497.7,0.11212,340826192.5,13.744,3983863.76,30.51,2064388.45,1.1785,91191076.2,0.1118,39938681.0,,,8.87e-06,1231958694480.0,65.5,275087.101,0.0713,84702380.0,6.438,3968963.16,236.6,45885.676,0.10136,200206645.0,5.75,897373.0,1.03e-06,8591901460786.0,2.696,11363694.6,88.82,53671.763,11.141,3598684.71,8.3293,2310996.58,,,,,23.26,1652466.37,0.02707,182944941.6,,,0.1611,26606632.0,,,,,4.967,4180826.98,1.7322,62911440.7,0.9989,734250301.0
2024-01-26,41823.51,47384.96726,2267.68,363566.4255,0.5323,345499020.0,92.28,4693818.55,302.2,709942.404,1.0002,527814113.0,0.07985,438354293.0,0.4849,106524727.9,0.11448,340850647.7,14.187,4124078.3,32.26,2655940.67,1.4588,123269992.9,0.1159,50003015.0,,,9.04e-06,1504400933122.0,67.05,321128.162,0.0744,99692547.0,6.672,5226941.0,241.8,38870.822,0.10416,309039080.0,5.949,1074851.21,1.08e-06,10050714592437.0,2.917,25477824.5,91.35,63139.924,12.157,3712413.66,8.7197,2611917.47,,,,,23.9,1506795.54,0.02799,294576045.5,,,0.1665,52728708.0,,,,,5.175,5612454.74,1.8171,76438802.7,0.9993,803715097.0
2024-01-27,42120.63,16224.41667,2267.94,145109.3836,0.5303,109437595.0,94.28,2735837.45,305.6,285357.667,1.0001,162738062.0,0.08014,330227896.0,0.4862,55368149.5,0.11244,292465245.8,14.345,2101656.52,33.28,1194938.73,1.3946,82738155.7,0.1163,23734874.0,,,9.13e-06,1053112994275.0,68.06,248869.999,0.0744,57529235.0,6.669,3827612.45,243.7,42733.632,0.10096,135127451.0,5.986,658601.03,1.09e-06,7613898780550.0,2.912,10574415.6,91.6,27276.191,12.719,3200453.67,9.1195,3336888.38,,,,,24.03,1129778.16,0.02831,147120975.4,,,0.1675,28314293.0,,,,,5.331,4444582.33,1.7967,33804110.2,0.9995,252035895.0
2024-01-28,42031.06,27294.99838,2256.9,209326.9087,0.5241,133344725.0,95.98,5618408.23,305.3,409403.057,1.0001,193301596.0,0.07882,405942847.0,0.4903,97129557.5,0.11224,229673016.0,14.48,3924457.9,34.82,4440497.0,1.3331,85197325.9,0.1137,40582942.0,,,9e-06,1593710390562.0,68.35,301025.603,0.0733,91629895.0,6.872,5140566.57,236.9,40037.91,0.10428,56820957.0,5.942,884148.5,1.06e-06,10120841088681.0,2.88,19132111.8,91.16,65557.997,12.339,2419315.4,8.8666,2009028.24,,,,,23.5,1220003.7,0.02799,241009825.0,,,0.1642,32487137.0,,,,,5.199,4104880.07,1.7987,56749697.0,0.9997,395559317.0
2024-01-29,43302.7,31542.74207,2317.6,305528.0776,0.5352,315810144.0,101.68,5772519.82,310.7,442799.505,1.0,476833811.0,0.08135,1259643662.0,0.526,121001422.1,0.11304,336801916.5,15.004,5591006.51,36.06,3030189.03,1.5623,114103154.3,0.1164,35537212.0,,,9.2e-06,1920411275293.0,68.43,435412.27,0.0744,110397436.0,7.032,9464149.78,241.3,47720.556,0.1016,31178786.0,6.145,1413510.13,1.07e-06,11269966936087.0,3.008,12528231.5,93.62,50912.245,12.551,2282919.56,9.2145,3977720.46,,,,,24.72,1544730.88,0.02905,191698430.9,,,0.1689,38669520.0,,,,,5.337,4330513.46,1.8546,58428812.2,1.0001,632773811.0
2024-01-30,42941.1,37619.24546,2343.01,372879.5791,0.5107,551143127.0,101.4,6990527.25,307.6,386375.467,1.0001,721929577.0,0.07972,609381172.0,0.5136,131938020.8,0.11206,241375822.1,15.475,6613663.41,35.22,2959029.15,1.5448,94120047.4,0.1127,48892411.0,,,9.05e-06,1955717647113.0,67.47,299636.981,0.0729,157733979.0,6.836,5806026.21,237.4,40063.404,0.09515,22457364.0,6.257,1492342.07,1.01e-06,17837504340424.0,3.011,22174896.0,93.1,70042.642,11.73,2667080.99,9.0678,2675255.29,,,,,25.32,2778724.56,0.02858,238491816.8,,,0.1645,38136527.0,,,,,5.158,5063012.85,1.885,82394959.5,0.9996,874557347.0
2024-01-31,42580.0,39871.13688,2283.14,397116.1859,0.5033,485421774.0,96.96,8609956.87,300.5,459007.698,1.0006,1022644872.0,0.07875,492930215.0,0.4976,132999623.5,0.11226,419797429.1,15.429,9675848.46,33.17,2629653.91,1.5187,113922171.7,0.11,72957586.0,,,8.94e-06,2188792149788.0,66.76,612212.176,0.0696,240532831.0,6.654,5331313.42,234.3,70257.706,0.10867,117436234.0,6.001,1790208.87,9.2e-07,28245869326069.0,2.823,18587160.4,85.88,362100.409,11.471,2401550.99,8.8503,3080907.53,,,,,24.33,2358111.86,0.02823,225136021.5,,,0.1592,36686274.0,,,0.6617,340888320.4,4.959,6189580.82,1.7635,76215370.7,0.9996,878592903.0
2024-02-01,43082.94,35231.04664,2304.28,310997.4538,0.5058,339711167.0,97.81,6556006.07,300.2,373269.789,1.0003,613553835.0,0.07937,423161080.0,0.5078,97823370.7,0.11564,341991970.2,17.19,15982416.79,33.85,2100203.11,1.5259,91534788.0,0.1099,40760075.0,,,9.03e-06,1404511268353.0,67.54,289235.143,0.0703,178548770.0,6.791,3801576.85,236.6,40860.138,0.10157,49929140.0,6.049,1365220.32,9.2e-07,12829786851690.0,2.855,12212900.0,83.93,348791.021,11.668,2000169.45,9.2326,3423916.04,,,,,24.42,1812095.48,0.02847,148411101.6,,,0.1588,26427618.0,,,0.6024,375796992.5,4.974,4483003.77,1.7845,58568605.8,1.0,857616472.0
2024-02-02,43200.0,29672.14418,2309.06,238230.511,0.5105,362229325.0,100.58,5487861.84,301.4,309501.649,1.0005,521310675.0,0.07928,338158394.0,0.5146,109308591.4,0.11629,326960993.2,17.828,18593885.47,36.76,3620321.22,1.4625,55324328.9,0.1104,38478477.0,,,9.08e-06,1076942685670.0,68.05,209541.969,0.0692,177827835.0,6.947,3879893.39,236.3,22391.865,0.12115,83083174.0,6.136,1077858.28,9.3e-07,6596535387002.0,2.9,10640220.2,85.86,477614.02,12.744,4036258.56,9.4106,4239904.03,,,,,25.13,1225784.71,0.02934,157319838.3,,,0.1609,38387146.0,,,0.6171,256145246.6,5.046,4381318.47,1.7928,43368591.3,0.9994,576935480.0
2024-02-03,43011.09,12033.40998,2296.49,133232.845,0.5186,268503943.0,97.96,2787373.11,299.7,198730.962,1.0003,163036847.0,0.07874,181709999.0,0.5124,62959942.6,0.11724,142770335.5,17.658,7618053.39,35.95,1968125.41,1.4377,51362761.8,0.111,49679309.0,,,9.11e-06,836708154280.0,68.81,215935.272,0.0693,76182979.0,6.825,2228612.1,241.0,38262.955,0.15092,294227265.0,6.108,844504.66,9.3e-07,4297295044776.0,2.815,6099542.4,85.64,65090.678,12.737,4258028.95,9.1565,2981614.99,,,,,24.86,1411011.37,0.02854,120465179.5,,,0.1657,29930658.0,,,0.5649,143519463.8,5.065,7175803.4,1.7656,27595552.5,0.9997,283917818.0
2024-02-04,42582.88,17066.89404,2289.79,171232.0444,0.5032,156461025.0,95.49,2914876.34,304.7,503405.323,1.0004,200248171.0,0.07831,263166434.0,0.4934,57766921.8,0.11843,213808002.2,18.153,7542592.91,34.87,1546090.99,1.4647,57462915.1,0.1092,24440980.0,,,8.9e-06,1105103349056.0,66.94,288180.813,0.0684,72715162.0,6.666,1847358.83,235.2,71465.645,0.16967,520536756.0,5.981,590556.07,8.8e-07,8882458961190.0,2.754,6162215.7,83.24,67695.532,12.739,2740278.52,8.8369,2219450.6,,,,,24.99,1863087.02,0.02767,115799172.4,,,0.1588,20487209.0,,,0.5305,139925342.3,4.928,3838009.54,1.7315,28655663.5,1.0002,401372246.0
2024-02-05,42708.7,29467.75905,2301.83,236610.412,0.5069,316744221.0,95.66,3891146.06,301.2,488672.271,1.0013,508957611.0,0.07835,432182668.0,0.4944,74074301.1,0.11898,329393234.3,19.164,11701737.55,34.55,2069405.65,1.576,71896899.9,0.1085,31007284.0,,,8.91e-06,1171408472650.0,67.7,272431.234,0.0695,97360062.0,6.737,4053934.37,235.8,37484.432,0.16035,182294239.0,6.005,820201.0,9e-07,16481718959706.0,2.751,8388031.4,84.19,97818.237,12.245,2950799.28,8.6662,3779712.01,,,,,24.31,1629478.68,0.02782,139230614.4,,,0.16,19907294.0,,,0.541,124239379.6,4.998,3425094.63,1.7356,40554442.0,1.0,776870035.0
